symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
BNBUSDT,-3.20000000,-1.032,309.43337423,310.00000000,306.80000000,0.62700000,306.70000000,438.96600000,306.80000000,520.09900000,310.00000000,311.60000000,305.70000000,142608.92500000,44127960.85810000,1684624057262,1684710457262,649886379,650005687,119309
RUNEUSDT,-0.03500000,-3.041,1.13372229,1.15200000,1.11600000,92.50000000,1.11600000,3953.40000000,1.11700000,5931.10000000,1.15100000,1.15700000,1.10600000,1977423.90000000,2241849.55800000,1684624135508,1684710535508,79541446,79553041,11596
ICPUSDT,-0.16800000,-3.225,5.09633737,5.20900000,5.04200000,76.97000000,5.04300000,180.12000000,5.04400000,136.83000000,5.21000000,5.23400000,4.99100000,808746.35000000,4121644.24445000,1684624218814,1684710618814,95316336,95337893,21558
BTTCUSDT,-0.00000001,-1.667,0.00000059,0.00000059,0.00000059,1025280583.0,0.00000059,1247567468541.0,0.00000060,497957085599.0,0.00000060,0.00000060,0.00000059,656737278596.0,390384.29785273,1684624272203,1684710672203,6019587,6022010,2424
SHIBUSDT,-0.00000017,-1.950,0.00000860,0.00000871,0.00000855,17486529.00,0.00000855,11348611578.00,0.00000856,3916369245.00,0.00000872,0.00000876,0.00000847,1188405791851.00,10214926.00521984,1684624220592,1684710620592,367577081,367606009,28929
DYDXUSDT,-0.06400000,-2.974,2.10596590,2.15200000,2.08800000,399.40000000,2.08800000,1303.06000000,2.08900000,7718.07000000,2.15200000,2.16600000,2.05400000,3156577.88000000,6647645.36561000,1684624238765,1684710638765,73723128,73747066,23939
PSGUSDT,-0.22000000,-4.889,4.38204619,4.51000000,4.28000000,889.71000000,4.28000000,466.69000000,4.29000000,538.80000000,4.50000000,4.56000000,4.22000000,150040.02000000,657482.29870000,1684624192655,1684710592655,22318262,22323684,5423
MAGICUSDT,-0.03830000,-4.098,0.91398283,0.93480000,0.89640000,200.00000000,0.89650000,1342.70000000,0.89660000,2139.90000000,0.93470000,0.93760000,0.88230000,7125371.00000000,6512466.78066000,1684624292897,1684710692897,16839604,16876396,36793
SANTOSUSDT,-0.10400000,-2.445,4.17603427,4.25100000,4.15000000,3.70000000,4.15200000,22.00000000,4.15300000,558.19000000,4.25400000,4.27200000,4.10000000,200885.57000000,838905.02409000,1684624253203,1684710653203,24344282,24353637,9356
HIGHUSDT,-0.05400000,-3.265,1.65611369,1.65200000,1.60000000,152.91000000,1.59900000,263.06800000,1.60000000,1197.64200000,1.65400000,1.74300000,1.58500000,3507551.97900000,5808904.86772400,1684624267060,1684710667060,15586411,15614417,28007
LENDUSDT,0.00000000,0.000,0.00000000,0.51431000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652760342,1681739160342,-1,-1,0
BTSUSDT,0.00010000,1.250,0.00816973,0.00802000,0.00810000,4358.00000000,0.00810000,3011.60000000,0.00814000,24855.50000000,0.00800000,0.00842000,0.00796000,32144708.00000000,262613.68941800,1684624101514,1684710501514,16636658,16640515,3858
